clusters,switch_rate,distance,mix_deviation,share,ghetto_rate,step,run_id,dissimilarity_index,scenario
23,0.4657534246575342,1.175,0.21322916666666664,0.49065420560747663,1,4,33,0.22499999999999998,ethnic_asian_hispanic
31,0.4329268292682927,1.1375,0.1580654761904762,0.5217391304347826,0,4,34,0.30000000000000004,ethnic_asian_hispanic
29,0.4358974358974359,1.1875,0.1820982142857143,0.4824561403508772,4,4,35,0.27499999999999997,ethnic_asian_hispanic
26,0.4645161290322581,1.3,0.18924107142857144,0.5068493150684932,8,4,36,0.27499999999999997,ethnic_asian_hispanic
21,0.4861111111111111,1.2625,0.19177083333333333,0.5164319248826291,5,4,37,0.35,ethnic_asian_hispanic
25,0.49324324324324326,1.1875,0.1798372513562387,0.49065420560747663,3,4,38,0.24999999999999997,ethnic_asian_hispanic
21,0.5256410256410257,1.175,0.17816964285714287,0.5221238938053098,5,4,39,0.25,ethnic_asian_hispanic
28,0.524822695035461,1.175,0.1655059523809524,0.5141509433962265,2,4,40,0.275,ethnic_asian_hispanic
19,0.5,1.2375,0.2113839285714286,0.547945205479452,9,4,41,0.39999999999999997,ethnic_asian_hispanic
24,0.48026315789473684,1.2125,0.1730654761904762,0.5180180180180181,2,4,42,0.22499999999999998,ethnic_asian_hispanic
23,0.5316455696202531,1.1625,0.15671130952380952,0.4845814977973568,4,4,43,0.22499999999999998,ethnic_asian_hispanic
30,0.422360248447205,1.125,0.19873511904761904,0.5327510917030568,2,4,44,0.20000000000000004,ethnic_asian_hispanic
27,0.4794520547945205,1.175,0.15898809523809523,0.4790697674418605,2,4,45,0.175,ethnic_asian_hispanic
25,0.5625,1.0875,0.13982142857142857,0.4911504424778761,0,4,46,0.22499999999999998,ethnic_asian_hispanic
20,0.48951048951048953,1.2625,0.18802083333333336,0.5560747663551402,2,4,47,0.325,ethnic_asian_hispanic
31,0.4859154929577465,1.125,0.1754315476190476,0.46261682242990654,2,4,48,0.325,ethnic_asian_hispanic
23,0.5066666666666667,1.1875,0.1853125,0.5209302325581395,4,4,49,0.19999999999999998,ethnic_asian_hispanic
24,0.44370860927152317,1.3625,0.21095238095238092,0.5529953917050692,11,4,50,0.375,ethnic_asian_hispanic
37,0.5068493150684932,1.1,0.14894345238095238,0.4398148148148148,3,4,51,0.17500000000000002,ethnic_asian_hispanic
23,0.44936708860759494,1.225,0.19416666666666665,0.5330396475770925,7,4,52,0.225,ethnic_asian_hispanic
26,0.5337837837837838,1.2125,0.18703869047619048,0.5229357798165137,5,4,53,0.25,ethnic_asian_hispanic
33,0.49333333333333335,1.1,0.15739583333333335,0.4253393665158371,1,4,54,0.225,ethnic_asian_hispanic
