clusters,switch_rate,distance,mix_deviation,share,ghetto_rate,step,run_id,dissimilarity_index,scenario
24,0.541095890410959,1.175,0.1681696428571428,0.4764150943396226,4,4,84,,ethnic_asian_hispanic
31,0.5342465753424658,1.125,0.1746875,0.4629629629629629,1,4,85,,ethnic_asian_hispanic
29,0.5073529411764706,1.1625,0.18,0.4803921568627451,2,4,86,,ethnic_asian_hispanic
24,0.506578947368421,1.2,0.160922619047619,0.5044642857142857,3,4,87,,ethnic_asian_hispanic
28,0.4897959183673469,1.2125,0.1806398809523809,0.4794520547945205,4,4,88,,ethnic_asian_hispanic
26,0.4675324675324675,1.1875,0.1846875,0.511520737327189,6,4,89,,ethnic_asian_hispanic
23,0.5068493150684932,1.1875,0.1789434523809523,0.5091743119266054,1,4,90,,ethnic_asian_hispanic
31,0.4315068493150685,1.175,0.1779761904761904,0.5231481481481481,2,4,91,,ethnic_asian_hispanic
26,0.525974025974026,1.15,0.2045535714285714,0.4954954954954955,5,4,92,,ethnic_asian_hispanic
25,0.4652777777777778,1.275,0.1932886904761905,0.5639810426540285,7,4,93,,ethnic_asian_hispanic
23,0.5102040816326531,1.2375,0.1726190476190476,0.502283105022831,6,4,94,,ethnic_asian_hispanic
37,0.5263157894736842,1.0375,0.1515178571428571,0.3906976744186046,0,4,95,,ethnic_asian_hispanic
22,0.4657534246575342,1.2875,0.2006994047619047,0.5327102803738317,5,4,96,,ethnic_asian_hispanic
29,0.5067567567567568,1.125,0.1589434523809523,0.45,1,4,97,,ethnic_asian_hispanic
39,0.4583333333333333,1.125,0.1479761904761904,0.4495412844036697,2,4,98,,ethnic_asian_hispanic
19,0.55625,1.0875,0.1472172619047619,0.4405286343612334,0,4,99,,ethnic_asian_hispanic
27,0.5034013605442177,1.1625,0.1719345238095238,0.4976958525345622,4,4,10,,green_yellow
32,0.4868421052631579,1.1375,0.1691517857142857,0.4753363228699551,3,4,11,,green_yellow
33,0.4933333333333333,1.0625,0.1601190476190476,0.4651162790697674,0,4,12,,green_yellow
40,0.4539007092198581,1.1,0.1470535714285714,0.4481132075471698,0,4,13,,green_yellow
37,0.4765100671140939,1.15,0.1559523809523809,0.4465116279069767,2,4,14,,green_yellow
22,0.5347222222222222,1.2375,0.1709375,0.5207373271889401,4,4,15,,green_yellow
23,0.5100671140939598,1.25,0.1674255952380952,0.5116279069767442,6,4,16,,green_yellow
21,0.4671052631578947,1.25,0.2005505952380952,0.539906103286385,5,4,17,,green_yellow
32,0.4928571428571429,1.125,0.1574255952380952,0.463768115942029,3,4,18,,green_yellow
29,0.5531914893617021,1.125,0.1618303571428571,0.4558139534883721,2,4,19,,green_yellow
34,0.4407894736842105,1.125,0.1881994047619047,0.4885844748858447,3,4,20,,green_yellow
28,0.4966442953020134,1.1625,0.1741517857142857,0.4861111111111111,2,4,21,,green_yellow
35,0.4932432432432432,1.1,0.1678273809523809,0.4516129032258064,1,4,22,,green_yellow
25,0.5,1.175,0.1586607142857143,0.5,2,4,23,,green_yellow
26,0.5448717948717948,1.125,0.1630803571428571,0.5045454545454545,2,4,24,,green_yellow
27,0.51875,1.175,0.1672023809523809,0.4782608695652174,2,4,25,,green_yellow
24,0.4868421052631579,1.2375,0.1906547619047618,0.5309734513274337,3,4,26,,green_yellow
30,0.527027027027027,1.1375,0.1702380952380952,0.4953271028037383,5,4,27,,green_yellow
24,0.5369127516778524,1.15,0.1465029761904762,0.481651376146789,2,4,28,,green_yellow
21,0.5222929936305732,1.2,0.2014880952380952,0.515695067264574,6,4,29,,green_yellow
28,0.4697986577181208,1.175,0.1731547619047619,0.4863636363636364,5,4,30,,green_yellow
30,0.5774647887323944,1.1125,0.1458184523809524,0.4575471698113207,0,4,31,,green_yellow
26,0.4093959731543624,1.275,0.2275595238095238,0.5426008968609866,7,4,32,,green_yellow
36,0.5033557046979866,1.1625,0.1557440476190476,0.4474885844748858,2,4,33,,green_yellow
33,0.5,1.125,0.1705505952380952,0.4481132075471698,1,4,34,,green_yellow
31,0.5138888888888888,1.15,0.1794642857142857,0.4694835680751174,2,4,35,,green_yellow
