run_id,scenario,converged,convergence_step,dissimilarity_index,clusters,switch_rate,distance,mix_deviation,share,ghetto_rate,initial_dissimilarity_index,initial_clusters,initial_switch_rate,initial_distance,initial_mix_deviation,initial_share,initial_ghetto_rate,final_step,n_steps,stop_reason,experiment,llm_model,metrics_source
43,ethnic_asian_hispanic,True,27,0.1,81,0.5022288261515602,1.221875,0.16694196428571428,0.5427083333333333,24,0.06875,104,0.5075528700906344,1.128125,0.159765625,0.48893572181243417,11,31,32,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
44,ethnic_asian_hispanic,True,10,0.15625000000000003,77,0.5052950075642966,1.2375,0.18379464285714286,0.5412262156448203,28,0.13125000000000003,91,0.5238828967642527,1.146875,0.1782291666666667,0.5005291005291005,13,14,15,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
45,ethnic_asian_hispanic,True,9,0.18125000000000002,79,0.5052950075642966,1.246875,0.16926711309523806,0.5464994775339603,25,0.1375,99,0.506079027355623,1.146875,0.1577641369047619,0.4963350785340314,7,13,14,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
46,ethnic_asian_hispanic,True,23,0.15000000000000002,77,0.48367029548989116,1.24375,0.18941964285714286,0.5585106382978723,28,0.11250000000000003,102,0.4838709677419355,1.1625,0.1672953869047619,0.498416050686378,11,27,28,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
47,ethnic_asian_hispanic,True,15,0.15,107,0.49544072948328266,1.171875,0.16104166666666667,0.508937960042061,17,0.13124999999999998,115,0.5030487804878049,1.125,0.15659598214285714,0.4894291754756871,9,19,20,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
48,ethnic_asian_hispanic,True,12,0.22500000000000003,73,0.47938931297709925,1.278125,0.17642113095238093,0.5402298850574713,24,0.15625000000000003,95,0.5030769230769231,1.140625,0.16784598214285715,0.4889589905362776,10,16,17,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
49,ethnic_asian_hispanic,True,12,0.15000000000000002,82,0.5076452599388379,1.24375,0.18112723214285714,0.5581151832460733,22,0.13749999999999998,99,0.49924585218702866,1.15625,0.16567024929093893,0.5089192025183631,8,16,17,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
50,ethnic_asian_hispanic,True,21,0.18749999999999997,74,0.45508100147275404,1.303125,0.18451636904761906,0.5579487179487179,31,0.11249999999999999,103,0.47470238095238093,1.146875,0.17177083333333332,0.4860392967942089,8,25,26,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
51,ethnic_asian_hispanic,True,22,0.19375,72,0.4984848484848485,1.278125,0.17800595238095238,0.5338894681960376,30,0.14375,93,0.532608695652174,1.14375,0.17298363095238095,0.47468354430379744,11,26,27,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
52,ethnic_asian_hispanic,True,6,0.11875000000000002,76,0.5081723625557206,1.19375,0.16546502976190475,0.5273477812177503,15,0.10625000000000004,97,0.5052790346907994,1.14375,0.16851934523809525,0.4911550468262227,8,10,11,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
53,ethnic_asian_hispanic,True,24,0.0875,73,0.4718934911242604,1.253125,0.17713541666666668,0.5317377731529657,27,0.09375,93,0.47305389221556887,1.146875,0.1624702380952381,0.48788198103266595,10,28,29,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
54,ethnic_asian_hispanic,True,11,0.125,88,0.5272727272727272,1.190625,0.15660342261904764,0.5105708245243129,14,0.06875,107,0.5290519877675841,1.11875,0.1509561011904762,0.47362869198312235,6,15,16,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
55,ethnic_asian_hispanic,True,8,0.1375,86,0.4505988023952096,1.290625,0.17444940476190476,0.5488565488565489,24,0.12499999999999997,113,0.45314900153609833,1.171875,0.16357514880952378,0.49841938883034775,6,12,13,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
56,ethnic_asian_hispanic,True,11,0.125,75,0.5052631578947369,1.24375,0.17526041666666664,0.5555555555555556,26,0.11249999999999999,83,0.5181818181818182,1.159375,0.17498883928571426,0.5147058823529411,11,15,16,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
57,ethnic_asian_hispanic,True,33,0.23750000000000004,64,0.44495412844036697,1.453125,0.21189732142857146,0.5923970432946146,49,0.15624999999999997,84,0.4961948249619482,1.19375,0.1714174107142857,0.5221052631578947,12,37,38,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
58,ethnic_asian_hispanic,True,36,0.08750000000000001,71,0.5215384615384615,1.25,0.17375000000000002,0.5549738219895288,25,0.08124999999999999,91,0.5381026438569206,1.1375,0.16202752976190476,0.4946695095948827,8,40,41,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
59,ethnic_asian_hispanic,True,19,0.16874999999999998,92,0.4794520547945205,1.221875,0.1727827380952381,0.5334040296924708,22,0.1,116,0.5,1.090625,0.1543452380952381,0.47385272145144075,2,23,24,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
60,ethnic_asian_hispanic,True,28,0.15625,86,0.5286144578313253,1.1875,0.15823660714285714,0.5238095238095238,17,0.11875,101,0.530920060331825,1.09375,0.14701636904761906,0.4822546972860125,3,32,33,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
61,ethnic_asian_hispanic,True,10,0.125,89,0.4753846153846154,1.25,0.1822544642857143,0.5432489451476793,28,0.11249999999999999,102,0.49228395061728397,1.165625,0.16836309523809523,0.5053191489361702,13,14,15,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
62,ethnic_asian_hispanic,True,13,0.10624999999999998,81,0.5091743119266054,1.190625,0.16584077380952383,0.5147679324894515,14,0.0875,87,0.5135135135135135,1.128125,0.1589620535714286,0.4879074658254469,6,17,18,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
63,ethnic_asian_hispanic,True,19,0.10000000000000002,86,0.5137614678899083,1.19375,0.15148065476190475,0.5169133192389006,18,0.08125000000000003,98,0.5077160493827161,1.153125,0.15057291666666667,0.48352816153028694,10,23,24,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
64,ethnic_asian_hispanic,True,34,0.25,63,0.49700598802395207,1.26875,0.19691964285714286,0.5507399577167019,40,0.18125,98,0.5300462249614792,1.096875,0.1717857142857143,0.4626865671641791,6,38,39,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
65,ethnic_asian_hispanic,True,19,0.15000000000000002,79,0.530920060331825,1.178125,0.16160247798178834,0.5260416666666666,13,0.11875,95,0.5158850226928896,1.140625,0.15885206747275712,0.4942528735632184,8,23,24,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
66,ethnic_asian_hispanic,True,12,0.125,80,0.4647239263803681,1.271875,0.18109747023809525,0.5405690200210748,29,0.11249999999999999,103,0.48377125193199383,1.128125,0.16131324404761904,0.4807692307692308,5,16,17,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
67,ethnic_asian_hispanic,True,14,0.08750000000000002,87,0.4798136645962733,1.246875,0.1787202380952381,0.5478723404255319,19,0.07500000000000001,107,0.49221183800623053,1.15,0.16213913690476192,0.4924892703862661,6,18,19,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
68,ethnic_asian_hispanic,True,23,0.13124999999999998,66,0.4744744744744745,1.28125,0.18375,0.5685863874345549,28,0.1,94,0.48787878787878786,1.1625,0.17086309523809523,0.514799154334038,6,27,28,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
